Duchene lays down the hit,Colorado Avalanche,Hits,Avalanche,Predators,NHL.com,Matt Duchene,,Denver,DEN,CO,"<object width='235' height='141' id='embed' classid='clsid:d27cdb6e-ae6d-11cf-96b8-444553540000'><param name='movie' value='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' /><param name='quality' value='high' /><param name='allowFullScreen' value='true' /><param name='allowScriptAccess' value='always' /><param name='flashVars' value='hlg=20122013,2,221&event=COL586&server=http://video.avalanche.nhl.com/videocenter/&pageurl=http://video.avalanche.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/' /><embed name='embed' pluginspage='http://www.adobe.com/go/getflashplayer' src='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' type='application/x-shockwave-flash' width='235' height='141' quality='high' allowFullScreen='true' allowScriptAccess='always' flashVars='hlg=20122013,2,221&event=COL586&server=http://video.avalanche.nhl.com/videocenter/&pageurl=http://video.avalanche.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/'></embed></object>"
Hejada lays down the hit,Colorado Avalanche,Hits,Avalanche,Oilers,NHL.com,Jan Hejada,,Denver,DEN,CO,"<object width='235' height='141' id='embed' classid='clsid:d27cdb6e-ae6d-11cf-96b8-444553540000'><param name='movie' value='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' /><param name='quality' value='high' /><param name='allowFullScreen' value='true' /><param name='allowScriptAccess' value='always' /><param name='flashVars' value='hlg=20122013,2,211&event=EDM36&server=http://video.avalanche.nhl.com/videocenter/&pageurl=http://video.avalanche.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/' /><embed name='embed' pluginspage='http://www.adobe.com/go/getflashplayer' src='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' type='application/x-shockwave-flash' width='235' height='141' quality='high' allowFullScreen='true' allowScriptAccess='always' flashVars='hlg=20122013,2,211&event=EDM36&server=http://video.avalanche.nhl.com/videocenter/&pageurl=http://video.avalanche.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/'></embed></object>"
McLeod lays down the hit,Colorado Avalanche,Hits,Avalanche,Stars,NHL.com,Cody McLeod,,Denver,DEN,CO,"<object width='235' height='141' id='embed' classid='clsid:d27cdb6e-ae6d-11cf-96b8-444553540000'><param name='movie' value='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' /><param name='quality' value='high' /><param name='allowFullScreen' value='true' /><param name='allowScriptAccess' value='always' /><param name='flashVars' value='hlg=20122013,2,124&event=COL70&server=http://video.avalanche.nhl.com/videocenter/&pageurl=http://video.avalanche.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/' /><embed name='embed' pluginspage='http://www.adobe.com/go/getflashplayer' src='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' type='application/x-shockwave-flash' width='235' height='141' quality='high' allowFullScreen='true' allowScriptAccess='always' flashVars='hlg=20122013,2,124&event=COL70&server=http://video.avalanche.nhl.com/videocenter/&pageurl=http://video.avalanche.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/'></embed></object>"
Parenteau lays down the hit,Colorado Avalanche,Hits,Avalanche,Flames,NHL.com,PA Parenteau,,Denver,DEN,CO,"<object width='235' height='141' id='embed' classid='clsid:d27cdb6e-ae6d-11cf-96b8-444553540000'><param name='movie' value='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' /><param name='quality' value='high' /><param name='allowFullScreen' value='true' /><param name='allowScriptAccess' value='always' /><param name='flashVars' value='hlg=20122013,2,98&event=CGY92&server=http://video.avalanche.nhl.com/videocenter/&pageurl=http://video.avalanche.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/' /><embed name='embed' pluginspage='http://www.adobe.com/go/getflashplayer' src='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' type='application/x-shockwave-flash' width='235' height='141' quality='high' allowFullScreen='true' allowScriptAccess='always' flashVars='hlg=20122013,2,98&event=CGY92&server=http://video.avalanche.nhl.com/videocenter/&pageurl=http://video.avalanche.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/'></embed></object>"
Bordeleau lays down the hit,Colorado Avalanche,Hits,Avalanche,Sharks,NHL.com,Patrick Bordeleau,,Denver,DEN,CO,"<object width='235' height='141' id='embed' classid='clsid:d27cdb6e-ae6d-11cf-96b8-444553540000'><param name='movie' value='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' /><param name='quality' value='high' /><param name='allowFullScreen' value='true' /><param name='allowScriptAccess' value='always' /><param name='flashVars' value='hlg=20122013,2,57&event=S.J58&server=http://video.avalanche.nhl.com/videocenter/&pageurl=http://video.avalanche.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/' /><embed name='embed' pluginspage='http://www.adobe.com/go/getflashplayer' src='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' type='application/x-shockwave-flash' width='235' height='141' quality='high' allowFullScreen='true' allowScriptAccess='always' flashVars='hlg=20122013,2,57&event=S.J58&server=http://video.avalanche.nhl.com/videocenter/&pageurl=http://video.avalanche.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/'></embed></object>"
Wilson lays down the hit,Colorado Avalanche,Hits,Avalanche,Blue Jackets,NHL.com,Ryan Wilson,,Denver,DEN,CO,"<object width='235' height='141' id='embed' classid='clsid:d27cdb6e-ae6d-11cf-96b8-444553540000'><param name='movie' value='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' /><param name='quality' value='high' /><param name='allowFullScreen' value='true' /><param name='allowScriptAccess' value='always' /><param name='flashVars' value='hlg=20122013,2,47&event=COL66&server=http://video.avalanche.nhl.com/videocenter/&pageurl=http://video.avalanche.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/' /><embed name='embed' pluginspage='http://www.adobe.com/go/getflashplayer' src='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' type='application/x-shockwave-flash' width='235' height='141' quality='high' allowFullScreen='true' allowScriptAccess='always' flashVars='hlg=20122013,2,47&event=COL66&server=http://video.avalanche.nhl.com/videocenter/&pageurl=http://video.avalanche.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/'></embed></object>"
Johnson lays down the ,Colorado Avalanche,Hits,Avalanche,LA Kings,NHL.com,Erik Johnson,,Denver,DEN,CO,"<object width='235' height='141' id='embed' classid='clsid:d27cdb6e-ae6d-11cf-96b8-444553540000'><param name='movie' value='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' /><param name='quality' value='high' /><param name='allowFullScreen' value='true' /><param name='allowScriptAccess' value='always' /><param name='flashVars' value='hlg=20122013,2,34&event=COL229&server=http://video.avalanche.nhl.com/videocenter/&pageurl=http://video.avalanche.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/' /><embed name='embed' pluginspage='http://www.adobe.com/go/getflashplayer' src='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' type='application/x-shockwave-flash' width='235' height='141' quality='high' allowFullScreen='true' allowScriptAccess='always' flashVars='hlg=20122013,2,34&event=COL229&server=http://video.avalanche.nhl.com/videocenter/&pageurl=http://video.avalanche.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/'></embed></object>"
Varlamov keeps it scoreless,Colorado Avalanche,Saves,Avalanche,Wild,NHL.com,Semyon Varlamov,,Denver,DEN,CO,<object width='235' height='141' id='embed' classid='clsid:d27cdb6e-ae6d-11cf-96b8-444553540000'><param name='movie' value='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' /><param name='quality' value='high' /><param name='allowFullScreen' value='true' /><param name='allowScriptAccess' value='always' /><param name='flashVars' value='hlp=8473575&event=COL57&server=http://video.avalanche.nhl.com/videocenter/&pageurl=http://video.avalanche.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/' /><embed name='embed' pluginspage='http://www.adobe.com/go/getflashplayer' src='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' type='application/x-shockwave-flash' width='235' height='141' quality='high' allowFullScreen='true' allowScriptAccess='always' flashVars='hlp=8473575&event=COL57&server=http://video.avalanche.nhl.com/videocenter/&pageurl=http://video.avalanche.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/'></embed></object>
Varlamov makes a heads up play,Colorado Avalanche,Saves,Avalanche,Blues,NHL.com,Semyon Varlamov,,Denver,DEN,CO,<object width='235' height='141' id='embed' classid='clsid:d27cdb6e-ae6d-11cf-96b8-444553540000'><param name='movie' value='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' /><param name='quality' value='high' /><param name='allowFullScreen' value='true' /><param name='allowScriptAccess' value='always' /><param name='flashVars' value='hlp=8473575&event=STL145&server=http://video.avalanche.nhl.com/videocenter/&pageurl=http://video.avalanche.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/' /><embed name='embed' pluginspage='http://www.adobe.com/go/getflashplayer' src='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' type='application/x-shockwave-flash' width='235' height='141' quality='high' allowFullScreen='true' allowScriptAccess='always' flashVars='hlp=8473575&event=STL145&server=http://video.avalanche.nhl.com/videocenter/&pageurl=http://video.avalanche.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/'></embed></object>
Varlamov keeps it tied,Colorado Avalanche,Saves,Avalanche,Oilers,NHL.com,Semyon Varlamov,,Denver,DEN,CO,<object width='235' height='141' id='embed' classid='clsid:d27cdb6e-ae6d-11cf-96b8-444553540000'><param name='movie' value='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' /><param name='quality' value='high' /><param name='allowFullScreen' value='true' /><param name='allowScriptAccess' value='always' /><param name='flashVars' value='hlp=8473575&event=COL91&server=http://video.avalanche.nhl.com/videocenter/&pageurl=http://video.avalanche.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/' /><embed name='embed' pluginspage='http://www.adobe.com/go/getflashplayer' src='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' type='application/x-shockwave-flash' width='235' height='141' quality='high' allowFullScreen='true' allowScriptAccess='always' flashVars='hlp=8473575&event=COL91&server=http://video.avalanche.nhl.com/videocenter/&pageurl=http://video.avalanche.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/'></embed></object>
Varlamov makes a nice save,Colorado Avalanche,Saves,Avalanche,Coyotes,NHL.com,Semyon Varlamov,,Denver,DEN,CO,<object width='235' height='141' id='embed' classid='clsid:d27cdb6e-ae6d-11cf-96b8-444553540000'><param name='movie' value='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' /><param name='quality' value='high' /><param name='allowFullScreen' value='true' /><param name='allowScriptAccess' value='always' /><param name='flashVars' value='hlp=8473575&event=PHX357&server=http://video.avalanche.nhl.com/videocenter/&pageurl=http://video.avalanche.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/' /><embed name='embed' pluginspage='http://www.adobe.com/go/getflashplayer' src='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' type='application/x-shockwave-flash' width='235' height='141' quality='high' allowFullScreen='true' allowScriptAccess='always' flashVars='hlp=8473575&event=PHX357&server=http://video.avalanche.nhl.com/videocenter/&pageurl=http://video.avalanche.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/'></embed></object>
Varlamov keeps it scoreless,Colorado Avalanche,Saves,Avalanche,Red Wings,NHL.com,Semyon Varlamov,,Denver,DEN,CO,<object width='235' height='141' id='embed' classid='clsid:d27cdb6e-ae6d-11cf-96b8-444553540000'><param name='movie' value='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' /><param name='quality' value='high' /><param name='allowFullScreen' value='true' /><param name='allowScriptAccess' value='always' /><param name='flashVars' value='hlp=8473575&event=DET64&server=http://video.avalanche.nhl.com/videocenter/&pageurl=http://video.avalanche.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/' /><embed name='embed' pluginspage='http://www.adobe.com/go/getflashplayer' src='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' type='application/x-shockwave-flash' width='235' height='141' quality='high' allowFullScreen='true' allowScriptAccess='always' flashVars='hlp=8473575&event=DET64&server=http://video.avalanche.nhl.com/videocenter/&pageurl=http://video.avalanche.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/'></embed></object>
Varlamov keeps it scoreless,Colorado Avalanche,Saves,Avalanche,Predators,NHL.com,Semyon Varlamov,,Denver,DEN,CO,<object width='235' height='141' id='embed' classid='clsid:d27cdb6e-ae6d-11cf-96b8-444553540000'><param name='movie' value='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' /><param name='quality' value='high' /><param name='allowFullScreen' value='true' /><param name='allowScriptAccess' value='always' /><param name='flashVars' value='hlp=8473575&event=COL333&server=http://video.avalanche.nhl.com/videocenter/&pageurl=http://video.avalanche.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/' /><embed name='embed' pluginspage='http://www.adobe.com/go/getflashplayer' src='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' type='application/x-shockwave-flash' width='235' height='141' quality='high' allowFullScreen='true' allowScriptAccess='always' flashVars='hlp=8473575&event=COL333&server=http://video.avalanche.nhl.com/videocenter/&pageurl=http://video.avalanche.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/'></embed></object>
Varlamov stops a slap shot,Colorado Avalanche,Saves,Avalanche,Canucks,NHL.com,Semyon Varlamov,,Denver,DEN,CO,<object width='235' height='141' id='embed' classid='clsid:d27cdb6e-ae6d-11cf-96b8-444553540000'><param name='movie' value='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' /><param name='quality' value='high' /><param name='allowFullScreen' value='true' /><param name='allowScriptAccess' value='always' /><param name='flashVars' value='hlp=8473575&event=VAN377&server=http://video.avalanche.nhl.com/videocenter/&pageurl=http://video.avalanche.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/' /><embed name='embed' pluginspage='http://www.adobe.com/go/getflashplayer' src='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' type='application/x-shockwave-flash' width='235' height='141' quality='high' allowFullScreen='true' allowScriptAccess='always' flashVars='hlp=8473575&event=VAN377&server=http://video.avalanche.nhl.com/videocenter/&pageurl=http://video.avalanche.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/'></embed></object>
Varlamov stops the power play goal,Colorado Avalanche,Saves,Avalanche,Stars,NHL.com,Semyon Varlamov,,Denver,DEN,CO,<object width='235' height='141' id='embed' classid='clsid:d27cdb6e-ae6d-11cf-96b8-444553540000'><param name='movie' value='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' /><param name='quality' value='high' /><param name='allowFullScreen' value='true' /><param name='allowScriptAccess' value='always' /><param name='flashVars' value='hlp=8473575&event=DAL280&server=http://video.avalanche.nhl.com/videocenter/&pageurl=http://video.avalanche.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/' /><embed name='embed' pluginspage='http://www.adobe.com/go/getflashplayer' src='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' type='application/x-shockwave-flash' width='235' height='141' quality='high' allowFullScreen='true' allowScriptAccess='always' flashVars='hlp=8473575&event=DAL280&server=http://video.avalanche.nhl.com/videocenter/&pageurl=http://video.avalanche.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/'></embed></object>
Varlamov stops a breakaway goal,Colorado Avalanche,Saves,Avalanche,Blackhawks,NHL.com,Semyon Varlamov,,Denver,DEN,CO,<object width='235' height='141' id='embed' classid='clsid:d27cdb6e-ae6d-11cf-96b8-444553540000'><param name='movie' value='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' /><param name='quality' value='high' /><param name='allowFullScreen' value='true' /><param name='allowScriptAccess' value='always' /><param name='flashVars' value='hlp=8473575&event=COL510&server=http://video.avalanche.nhl.com/videocenter/&pageurl=http://video.avalanche.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/' /><embed name='embed' pluginspage='http://www.adobe.com/go/getflashplayer' src='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' type='application/x-shockwave-flash' width='235' height='141' quality='high' allowFullScreen='true' allowScriptAccess='always' flashVars='hlp=8473575&event=COL510&server=http://video.avalanche.nhl.com/videocenter/&pageurl=http://video.avalanche.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/'></embed></object>
Varlamov makes a heads up play,Colorado Avalanche,Saves,Avalanche,Wild,NHL.com,Semyon Varlamov,,Denver,DEN,CO,<object width='235' height='141' id='embed' classid='clsid:d27cdb6e-ae6d-11cf-96b8-444553540000'><param name='movie' value='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' /><param name='quality' value='high' /><param name='allowFullScreen' value='true' /><param name='allowScriptAccess' value='always' /><param name='flashVars' value='hlp=8473575&event=MIN50&server=http://video.avalanche.nhl.com/videocenter/&pageurl=http://video.avalanche.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/' /><embed name='embed' pluginspage='http://www.adobe.com/go/getflashplayer' src='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' type='application/x-shockwave-flash' width='235' height='141' quality='high' allowFullScreen='true' allowScriptAccess='always' flashVars='hlp=8473575&event=MIN50&server=http://video.avalanche.nhl.com/videocenter/&pageurl=http://video.avalanche.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/'></embed></object>
Johnson scores the go-ahead goal,Columbus Blue Jackets,Goals,Blue Jackets,Predators,NHL.com,Jack Johnson,,Columbus,,OH,<object width='235' height='141' id='embed' classid='clsid:d27cdb6e-ae6d-11cf-96b8-444553540000'><param name='movie' value='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' /><param name='quality' value='high' /><param name='allowFullScreen' value='true' /><param name='allowScriptAccess' value='always' /><param name='flashVars' value='hlp=8471677&event=CBJ713&server=http://video.bluejackets.nhl.com/videocenter/&pageurl=http://video.bluejackets.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/' /><embed name='embed' pluginspage='http://www.adobe.com/go/getflashplayer' src='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' type='application/x-shockwave-flash' width='235' height='141' quality='high' allowFullScreen='true' allowScriptAccess='always' flashVars='hlp=8471677&event=CBJ713&server=http://video.bluejackets.nhl.com/videocenter/&pageurl=http://video.bluejackets.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/'></embed></object>
Atkinson puts the Jackets on the board,Columbus Blue Jackets,Goals,Blue Jackets,Stars,NHL.com,Cam Atkinson,,Columbus,,OH,<object width='235' height='141' id='embed' classid='clsid:d27cdb6e-ae6d-11cf-96b8-444553540000'><param name='movie' value='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' /><param name='quality' value='high' /><param name='allowFullScreen' value='true' /><param name='allowScriptAccess' value='always' /><param name='flashVars' value='hlp=8474715&event=DAL54&server=http://video.bluejackets.nhl.com/videocenter/&pageurl=http://video.bluejackets.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/' /><embed name='embed' pluginspage='http://www.adobe.com/go/getflashplayer' src='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' type='application/x-shockwave-flash' width='235' height='141' quality='high' allowFullScreen='true' allowScriptAccess='always' flashVars='hlp=8474715&event=DAL54&server=http://video.bluejackets.nhl.com/videocenter/&pageurl=http://video.bluejackets.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/'></embed></object>
Johansen gives the Jackets a late lead,Columbus Blue Jackets,Goals,Blue Jackets,Sharks,NHL.com,Ryan Johansen,,Columbus,,OH,<object width='235' height='141' id='embed' classid='clsid:d27cdb6e-ae6d-11cf-96b8-444553540000'><param name='movie' value='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' /><param name='quality' value='high' /><param name='allowFullScreen' value='true' /><param name='allowScriptAccess' value='always' /><param name='flashVars' value='hlp=8475793&event=S.J687&server=http://video.bluejackets.nhl.com/videocenter/&pageurl=http://video.bluejackets.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/' /><embed name='embed' pluginspage='http://www.adobe.com/go/getflashplayer' src='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' type='application/x-shockwave-flash' width='235' height='141' quality='high' allowFullScreen='true' allowScriptAccess='always' flashVars='hlp=8475793&event=S.J687&server=http://video.bluejackets.nhl.com/videocenter/&pageurl=http://video.bluejackets.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/'></embed></object>
Tyutin's overtime winner,Columbus Blue Jackets,Goals,Blue Jackets,Ducks,NHL.com,Fedor Tyutin,,Columbus,,OH,<object width='235' height='141' id='embed' classid='clsid:d27cdb6e-ae6d-11cf-96b8-444553540000'><param name='movie' value='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' /><param name='quality' value='high' /><param name='allowFullScreen' value='true' /><param name='allowScriptAccess' value='always' /><param name='flashVars' value='hlp=8469492&event=ANA624&server=http://video.bluejackets.nhl.com/videocenter/&pageurl=http://video.bluejackets.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/' /><embed name='embed' pluginspage='http://www.adobe.com/go/getflashplayer' src='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' type='application/x-shockwave-flash' width='235' height='141' quality='high' allowFullScreen='true' allowScriptAccess='always' flashVars='hlp=8469492&event=ANA624&server=http://video.bluejackets.nhl.com/videocenter/&pageurl=http://video.bluejackets.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/'></embed></object>
Foligno wins it in overtime,Columbus Blue Jackets,Goals,Blue Jackets,Avalanche,NHL.com,Nick Foligno,,Columbus,,OH,<object width='235' height='141' id='embed' classid='clsid:d27cdb6e-ae6d-11cf-96b8-444553540000'><param name='movie' value='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' /><param name='quality' value='high' /><param name='allowFullScreen' value='true' /><param name='allowScriptAccess' value='always' /><param name='flashVars' value='hlp=8473422&event=COL695&server=http://video.bluejackets.nhl.com/videocenter/&pageurl=http://video.bluejackets.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/' /><embed name='embed' pluginspage='http://www.adobe.com/go/getflashplayer' src='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' type='application/x-shockwave-flash' width='235' height='141' quality='high' allowFullScreen='true' allowScriptAccess='always' flashVars='hlp=8473422&event=COL695&server=http://video.bluejackets.nhl.com/videocenter/&pageurl=http://video.bluejackets.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/'></embed></object>
Lestestu's shootout goal,Columbus Blue Jackets,Goals,Blue Jackets,Wild,NHL.com,Mark Letestu,,Columbus,,OH,<object width='235' height='141' id='embed' classid='clsid:d27cdb6e-ae6d-11cf-96b8-444553540000'><param name='movie' value='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' /><param name='quality' value='high' /><param name='allowFullScreen' value='true' /><param name='allowScriptAccess' value='always' /><param name='flashVars' value='hlp=8473914&event=MIN871&server=http://video.bluejackets.nhl.com/videocenter/&pageurl=http://video.bluejackets.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/' /><embed name='embed' pluginspage='http://www.adobe.com/go/getflashplayer' src='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' type='application/x-shockwave-flash' width='235' height='141' quality='high' allowFullScreen='true' allowScriptAccess='always' flashVars='hlp=8473914&event=MIN871&server=http://video.bluejackets.nhl.com/videocenter/&pageurl=http://video.bluejackets.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/'></embed></object>
Lestestu wins it in overtime,Columbus Blue Jackets,Goals,Blue Jackets,Ducks,NHL.com,Mark Letestu,,Columbus,,OH,<object width='235' height='141' id='embed' classid='clsid:d27cdb6e-ae6d-11cf-96b8-444553540000'><param name='movie' value='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' /><param name='quality' value='high' /><param name='allowFullScreen' value='true' /><param name='allowScriptAccess' value='always' /><param name='flashVars' value='hlp=8473914&event=CBJ761&server=http://video.bluejackets.nhl.com/videocenter/&pageurl=http://video.bluejackets.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/' /><embed name='embed' pluginspage='http://www.adobe.com/go/getflashplayer' src='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' type='application/x-shockwave-flash' width='235' height='141' quality='high' allowFullScreen='true' allowScriptAccess='always' flashVars='hlp=8473914&event=CBJ761&server=http://video.bluejackets.nhl.com/videocenter/&pageurl=http://video.bluejackets.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/'></embed></object>
Anisimov's shootout goal,Columbus Blue Jackets,Goals,Blue Jackets,Coyotes,NHL.com,Artem Anisimov,,Columbus,,OH,<object width='235' height='141' id='embed' classid='clsid:d27cdb6e-ae6d-11cf-96b8-444553540000'><param name='movie' value='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' /><param name='quality' value='high' /><param name='allowFullScreen' value='true' /><param name='allowScriptAccess' value='always' /><param name='flashVars' value='hlp=8473573&event=CBJ765&server=http://video.bluejackets.nhl.com/videocenter/&pageurl=http://video.bluejackets.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/' /><embed name='embed' pluginspage='http://www.adobe.com/go/getflashplayer' src='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' type='application/x-shockwave-flash' width='235' height='141' quality='high' allowFullScreen='true' allowScriptAccess='always' flashVars='hlp=8473573&event=CBJ765&server=http://video.bluejackets.nhl.com/videocenter/&pageurl=http://video.bluejackets.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/'></embed></object>
Calvert scores in a shootout,Columbus Blue Jackets,Goals,Blue Jackets,Red Wings,NHL.com,Matt Calvert,,Columbus,,OH,<object width='235' height='141' id='embed' classid='clsid:d27cdb6e-ae6d-11cf-96b8-444553540000'><param name='movie' value='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' /><param name='quality' value='high' /><param name='allowFullScreen' value='true' /><param name='allowScriptAccess' value='always' /><param name='flashVars' value='hlp=8474685&event=DET718&server=http://video.bluejackets.nhl.com/videocenter/&pageurl=http://video.bluejackets.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/' /><embed name='embed' pluginspage='http://www.adobe.com/go/getflashplayer' src='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' type='application/x-shockwave-flash' width='235' height='141' quality='high' allowFullScreen='true' allowScriptAccess='always' flashVars='hlp=8474685&event=DET718&server=http://video.bluejackets.nhl.com/videocenter/&pageurl=http://video.bluejackets.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/'></embed></object>
